Source,Target,weight,URL,Discipline,PY,Tweet,Group
@EzraOppong,@AOBempah,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@HaagJulius,@AOBempah,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@simonmckay,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@LaraVwalker,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@kanabus,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@LawCommonRoom,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@MarieAnneHutton,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@bababeausoleil,@AOBempah,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@simonmckay,@lawcpk,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@ICPRtweet,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@TAG_advocacy,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@Aliciapencof,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@study1stclass,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@afollypeperempe,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@_LisaParker,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@HannahQuirk1,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@LouiseAyr,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@cwells25br,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@DrLukeMcDonagh,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@MatczakAnia,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@Talkfunding,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@ctmccartney,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@JWinstone1,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@Moffailuj,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@EdLCape,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@roxanna_law,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@isidroparodi7,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@LucyCWelsh,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@annasifnos,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@lawcpk,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@kanabus,@AOBempah,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@ProfKyd,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@AndrewDMurray,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@emeramchugh,@DrMagennis,1,https://www.altmetric.com/details/10239459,LT&C,2016,50,non-publisher
@avaunt_la_garde,@emiliepine,1,https://www.altmetric.com/details/10239459,LT&C,2016,50,non-publisher
@santiperezisasi,@CompLit_Journal,1,https://www.altmetric.com/details/55810807,LT&C,2016,2,non-publisher
@michele_raluca,@Dr_Dimitra_Fimi,1,https://www.altmetric.com/details/12621096,LT&C,2017,382,non-publisher
@lucipangrazio,@BeavisCatherine,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@FleurDiamond,@kmcg2375,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@TeamEnglishOz,@kmcg2375,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@englishteachers,@scottbulfin,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@ARLESIG_TALE,@scottbulfin,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@scottbulfin,@BeavisCatherine,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@LitKnowledgeARC,@scottbulfin,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@FleurDiamond,@scottbulfin,1,https://www.altmetric.com/details/34981590,LT&C,2018,13,non-publisher
@nicoblar,@RRajagopalanJNU,1,https://www.altmetric.com/details/6013949,Phil,2015,7,non-publisher
@kishore_lalit,@RRajagopalanJNU,1,https://www.altmetric.com/details/6013949,Phil,2015,7,non-publisher
@JarrodNHayes,@StephanieCarvin,1,https://www.altmetric.com/details/6013949,Phil,2015,7,non-publisher
@ThomasJayOord,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@DementedBonxie,@DrChrisRBaker,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@WTempleFdn,@DrChrisRBaker,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@DrJohnReader,@WTempleFdn,3,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@WTempleFdn,@WTempleFdn,2,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@DrJohnReader,@DrChrisRBaker,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@profsgparker,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@CFPPChester,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@MartinHodson1,@DrChrisRBaker,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@RonaldMRivera,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@JRayI,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@evepoole,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@RevDrHayleyM,@WTempleFdn,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@Ekklesia_co_uk,@DrChrisRBaker,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@DrJohnReader,@AimeTim,1,https://www.altmetric.com/details/19951073,Phil,2017,26,non-publisher
@FPFoecumenisme,@stephengbrown,1,https://www.altmetric.com/details/12591616,Phil,2016,6,non-publisher
@NewGenSoc,@felicitycallard,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@MahavirAbel,@RichterHedwig,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@PickersgillM,@felicitycallard,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@UofEAthenaSwan,@felicitycallard,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@TechLawSociety,@felicitycallard,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@DrJanaFunke,@felicitycallard,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@skape_ed,@felicitycallard,1,https://www.altmetric.com/details/25221334,Phil,2017,4,non-publisher
@HertogFDN,@pleonidasp,1,https://www.altmetric.com/details/37025516,Phil,2018,4,non-publisher
@MariesLostBeef,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Karississima,@KenSmith,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@JamesMa50910080,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@rpmichaels57,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@j_mallone,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@VoicedAsrai,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@TheNostromoDos,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Cheryl_P12,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@dairekt,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@mds_02_geist,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@ZegMaarCJ,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Yodocq,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@AidMuslims,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Trollsson,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Mislu_Kravin,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Lightn1ngHand,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@mrbones_is_back,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@dan_paniagua,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@tropicalia115,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@BackyardSafari,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@newacademic,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@andcallmejackal,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@debeehr,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@bulhoesbruno,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@ShearTheSheep,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@jmomm72,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@thomastaussi,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@GarretKiel,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@jagVIII,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@Comfortably_Bum,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@MrHuman333,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@LyndaE222,@KlagsbrunTO,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@arigatotiramisu,@RealPeerReview,1,https://www.altmetric.com/details/16576648,Phil,2017,42,non-publisher
@DrNaomiHodgson,@Research_Voice,1,https://www.altmetric.com/details/27542838,Phil,2017,5,non-publisher
@ATEE_Brussels,@Research_Voice,1,https://www.altmetric.com/details/27542838,Phil,2017,5,non-publisher
@academicswrite,@LauraLKittel,1,https://www.altmetric.com/details/30949073,Phil,2018,6,non-publisher
@SkolVeronica,@johank76,1,https://www.altmetric.com/details/18229959,Phil,2017,6,non-publisher
@emoustai,@IoannaTourkocho,1,https://www.altmetric.com/details/18229959,Phil,2017,6,non-publisher
@leandro_aragao,@IoannaTourkocho,1,https://www.altmetric.com/details/18229959,Phil,2017,6,non-publisher
@Santinasar21,@_pinheira,1,https://www.altmetric.com/details/34490776,Phil,2018,4,non-publisher
@G4MMA,@WilliamJamesSoc,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@CSPeirceSpeaks,@WilliamJamesSoc,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@WilliamJamesSoc,@xlivingston,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@Sommer_HPS,@WilliamJamesSoc,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@almostghosh,@xlivingston,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@gabridli,@WilliamJamesSoc,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@Sommer_HPS,@xlivingston,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@1Atsuhimerose2,@WilliamJamesSoc,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@AlettaNorval,@xlivingston,1,https://www.altmetric.com/details/27736333,Phil,2017,12,non-publisher
@JoaquinSG7,@AnimalstudiesPL,1,https://www.altmetric.com/details/6146752,Phil,2016,6,non-publisher
@asi_org,@AnimalstudiesPL,1,https://www.altmetric.com/details/6146752,Phil,2016,6,non-publisher
@IAmMsKenya,@toaf,1,https://www.altmetric.com/details/12552683,Phil,2015,2,non-publisher
@alphabetofbeing,@alexxdouglas,1,https://www.altmetric.com/details/6794183,Phil,2016,9,non-publisher
@V21collective,@videotroph,1,https://www.altmetric.com/details/6794183,Phil,2016,9,non-publisher
@KathrineCuccuru,@alexxdouglas,1,https://www.altmetric.com/details/6794183,Phil,2016,9,non-publisher
@mimslello,@alexxdouglas,1,https://www.altmetric.com/details/6794183,Phil,2016,9,non-publisher
@gladkiwi,@alexxdouglas,1,https://www.altmetric.com/details/6794183,Phil,2016,9,non-publisher
@Societies_HET,@BusEconBooks,1,https://www.altmetric.com/details/21318111,Phil,2017,2,non-publisher
@dkanoutos,@sgourdos,1,https://www.altmetric.com/details/9797650,Phil,2017,8,non-publisher
@ashlianda,@MichaelCholbi,1,https://www.altmetric.com/details/9121020,Phil,2017,4,non-publisher
@A_Philos_Take,@MichaelCholbi,1,https://www.altmetric.com/details/9121020,Phil,2017,4,non-publisher
@AidanMcGlynn,@MichaelCholbi,1,https://www.altmetric.com/details/9121020,Phil,2017,4,non-publisher
@Alexex91,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@marioricciard18,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@Daily_Hegel,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@Gattocolfilo1,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@IEFLP,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@hegelpd,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@ESHGL,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@kingstonshakes,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@HipsterHegel,@HegelianNews,1,https://www.altmetric.com/details/35469197,Phil,2018,11,non-publisher
@SociologiaDiver,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@dusancotoras,@sozialesysteme,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@edzob,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@mpmon,@danielchernilo,3,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@DrDuncanBell,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@DurkinKieran,@danielchernilo,2,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@socialtheoryapp,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@mtorressahli,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@DrAnnaLlewellyn,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@danielchernilo,@EloisaMartin7,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@cgainza,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@sumingkhoo,@UCLSociology,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@ServioTulioDiaz,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@JSRo1982,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@PabloRedux,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@GrahamScambler,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@danielchernilo,@andreavaldiv,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@danielchernilo,@fjrsalinas,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@santinoregilme,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@najajara,@sozialesysteme,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@javierweiss,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@ConorFarrington,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@hirmeos,@OAPENbooks,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@Nucleomilenio,@Nucleomilenio,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@drlouisegrove,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@ElderVass,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@samuelmoyn,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@hamaokahlisboa,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@gzamorano,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
@DrFloraPoste,@danielchernilo,1,https://www.altmetric.com/details/18118249,Phil,2017,223,non-publisher
